time	232Th	228Ra	228Ac	228Th	224Ra	220Rn	216Po	212Pb	212Bi	212Po	208Tl	208Pb	
5.18e+06	1	8.01794e-12	9.77333e-16	7.74113e-14	3.40775e-16	5.99187e-20	1.56354e-22	4.1399e-17	3.86339e-18	2.10667e-28	7.2848e-20	1.1094e-15	
5.19e+06	1	8.03327e-12	9.79212e-16	7.77085e-14	3.42199e-16	6.01691e-20	1.57007e-22	4.15718e-17	3.87965e-18	2.11539e-28	7.31486e-20	1.11652e-15	
5.2e+06	1	8.04859e-12	9.81092e-16	7.80063e-14	3.43627e-16	6.04201e-20	1.57662e-22	4.17449e-17	3.89594e-18	2.12413e-28	7.34498e-20	1.12367e-15	
5.21e+06	1	8.06391e-12	9.82972e-16	7.83047e-14	3.45057e-16	6.06715e-20	1.58317e-22	4.19184e-17	3.91227e-18	2.13288e-28	7.37516e-20	1.13086e-15	
5.22e+06	1	8.07924e-12	9.84852e-16	7.86036e-14	3.4649e-16	6.09235e-20	1.58975e-22	4.20923e-17	3.92863e-18	2.14166e-28	7.40541e-20	1.13807e-15	
5.23e+06	1	8.09456e-12	9.86731e-16	7.8903e-14	3.47926e-16	6.1176e-20	1.59633e-22	4.22665e-17	3.94502e-18	2.15045e-28	7.43571e-20	1.14532e-15	
5.24e+06	1	8.10988e-12	9.88611e-16	7.9203e-14	3.49365e-16	6.1429e-20	1.60293e-22	4.24411e-17	3.96145e-18	2.15925e-28	7.46608e-20	1.15259e-15	
5.25e+06	1	8.1252e-12	9.9049e-16	7.95036e-14	3.50807e-16	6.16826e-20	1.60955e-22	4.2616e-17	3.97791e-18	2.16808e-28	7.4965e-20	1.1599e-15	
5.26e+06	1	8.14052e-12	9.9237e-16	7.98047e-14	3.52252e-16	6.19366e-20	1.61617e-22	4.27913e-17	3.9944e-18	2.17692e-28	7.52699e-20	1.16724e-15	
5.27e+06	1	8.15584e-12	9.94249e-16	8.01063e-14	3.53699e-16	6.21912e-20	1.62281e-22	4.2967e-17	4.01093e-18	2.18578e-28	7.55754e-20	1.1746e-15	
5.28e+06	1	8.17116e-12	9.96128e-16	8.04085e-14	3.5515e-16	6.24462e-20	1.62947e-22	4.31429e-17	4.02749e-18	2.19466e-28	7.58814e-20	1.182e-15	
5.29e+06	1	8.18648e-12	9.98007e-16	8.07113e-14	3.56604e-16	6.27018e-20	1.63614e-22	4.33193e-17	4.04408e-18	2.20356e-28	7.61881e-20	1.18943e-15	
5.3e+06	1	8.2018e-12	9.99886e-16	8.10146e-14	3.5806e-16	6.29579e-20	1.64282e-22	4.3496e-17	4.06071e-18	2.21247e-28	7.64954e-20	1.19689e-15	
5.31e+06	1	8.21712e-12	1.00177e-15	8.13185e-14	3.5952e-16	6.32145e-20	1.64951e-22	4.3673e-17	4.07737e-18	2.2214e-28	7.68033e-20	1.20439e-15	
5.32e+06	1	8.23244e-12	1.00364e-15	8.16229e-14	3.60982e-16	6.34717e-20	1.65622e-22	4.38504e-17	4.09407e-18	2.23035e-28	7.71118e-20	1.21191e-15	
5.33e+06	1	8.24775e-12	1.00552e-15	8.19279e-14	3.62447e-16	6.37293e-20	1.66294e-22	4.40282e-17	4.1108e-18	2.23932e-28	7.7421e-20	1.21947e-15	
5.34e+06	1	8.26307e-12	1.0074e-15	8.22335e-14	3.63916e-16	6.39875e-20	1.66967e-22	4.42063e-17	4.12756e-18	2.2483e-28	7.77307e-20	1.22705e-15	
5.35e+06	1	8.27838e-12	1.00928e-15	8.25396e-14	3.65387e-16	6.42461e-20	1.67642e-22	4.43848e-17	4.14436e-18	2.2573e-28	7.8041e-20	1.23467e-15	
5.36e+06	1	8.2937e-12	1.01116e-15	8.28462e-14	3.66861e-16	6.45053e-20	1.68318e-22	4.45636e-17	4.16119e-18	2.26632e-28	7.8352e-20	1.24232e-15	
5.37e+06	1	8.30901e-12	1.01304e-15	8.31534e-14	3.68338e-16	6.4765e-20	1.68995e-22	4.47428e-17	4.17805e-18	2.27536e-28	7.86635e-20	1.25e-15	
5.38e+06	1	8.32433e-12	1.01492e-15	8.34611e-14	3.69818e-16	6.50252e-20	1.69674e-22	4.49223e-17	4.19495e-18	2.28442e-28	7.89757e-20	1.25771e-15	
5.39e+06	1	8.33964e-12	1.01679e-15	8.37694e-14	3.713e-16	6.52859e-20	1.70354e-22	4.51022e-17	4.21188e-18	2.29349e-28	7.92884e-20	1.26546e-15	
5.4e+06	1	8.35495e-12	1.01867e-15	8.40783e-14	3.72786e-16	6.55472e-20	1.71036e-22	4.52824e-17	4.22884e-18	2.30258e-28	7.96018e-20	1.27323e-15	
5.41e+06	1	8.37026e-12	1.02055e-15	8.43877e-14	3.74275e-16	6.58089e-20	1.71718e-22	4.5463e-17	4.24584e-18	2.31169e-28	7.99158e-20	1.28104e-15	
5.42e+06	1	8.38558e-12	1.02243e-15	8.46977e-14	3.75766e-16	6.60712e-20	1.72402e-22	4.5644e-17	4.26287e-18	2.32081e-28	8.02304e-20	1.28888e-15	
5.43e+06	1	8.40089e-12	1.02431e-15	8.50082e-14	3.77261e-16	6.63339e-20	1.73088e-22	4.58253e-17	4.27993e-18	2.32996e-28	8.05456e-20	1.29675e-15	
5.44e+06	1	8.4162e-12	1.02619e-15	8.53192e-14	3.78758e-16	6.65972e-20	1.73775e-22	4.60069e-17	4.29703e-18	2.33912e-28	8.08614e-20	1.30466e-15	
5.45e+06	1	8.43151e-12	1.02806e-15	8.56308e-14	3.80259e-16	6.6861e-20	1.74463e-22	4.61889e-17	4.31416e-18	2.3483e-28	8.11778e-20	1.31259e-15	
5.46e+06	1	8.44682e-12	1.02994e-15	8.5943e-14	3.81762e-16	6.71253e-20	1.75152e-22	4.63713e-17	4.33132e-18	2.35749e-28	8.14948e-20	1.32056e-15	
5.47e+06	1	8.46212e-12	1.03182e-15	8.62557e-14	3.83268e-16	6.73901e-20	1.75843e-22	4.6554e-17	4.34852e-18	2.36671e-28	8.18124e-20	1.32856e-15	
5.48e+06	1	8.47743e-12	1.0337e-15	8.6569e-14	3.84777e-16	6.76555e-20	1.76535e-22	4.6737e-17	4.36575e-18	2.37594e-28	8.21306e-20	1.3366e-15	
5.49e+06	1	8.49274e-12	1.03558e-15	8.68828e-14	3.86289e-16	6.79213e-20	1.77229e-22	4.69204e-17	4.38302e-18	2.38519e-28	8.24494e-20	1.34466e-15	
5.5e+06	1	8.50805e-12	1.03745e-15	8.71972e-14	3.87804e-16	6.81877e-20	1.77923e-22	4.71042e-17	4.40032e-18	2.39446e-28	8.27689e-20	1.35276e-15	
5.51e+06	1	8.52335e-12	1.03933e-15	8.75121e-14	3.89322e-16	6.84546e-20	1.78619e-22	4.72883e-17	4.41765e-18	2.40374e-28	8.30889e-20	1.36089e-15	
5.52e+06	1	8.53866e-12	1.04121e-15	8.78276e-14	3.90842e-16	6.87219e-20	1.79317e-22	4.74728e-17	4.43502e-18	2.41304e-28	8.34095e-20	1.36905e-15	
5.53e+06	1	8.55396e-12	1.04309e-15	8.81436e-14	3.92366e-16	6.89898e-20	1.80016e-22	4.76576e-17	4.45242e-18	2.42236e-28	8.37308e-20	1.37725e-15	
5.54e+06	1	8.56927e-12	1.04496e-15	8.84602e-14	3.93892e-16	6.92582e-20	1.80716e-22	4.78428e-17	4.46985e-18	2.4317e-28	8.40527e-20	1.38547e-15	
5.55e+06	1	8.58457e-12	1.04684e-15	8.87773e-14	3.95422e-16	6.95272e-20	1.81417e-22	4.80283e-17	4.48731e-18	2.44106e-28	8.43751e-20	1.39373e-15	
5.56e+06	1	8.59987e-12	1.04872e-15	8.9095e-14	3.96954e-16	6.97966e-20	1.8212e-22	4.82142e-17	4.50481e-18	2.45043e-28	8.46982e-20	1.40203e-15	
5.57e+06	1	8.61518e-12	1.05059e-15	8.94133e-14	3.98489e-16	7.00665e-20	1.82824e-22	4.84004e-17	4.52235e-18	2.45982e-28	8.50218e-20	1.41035e-15	
5.58e+06	1	8.63048e-12	1.05247e-15	8.97321e-14	4.00028e-16	7.0337e-20	1.8353e-22	4.8587e-17	4.53991e-18	2.46923e-28	8.53461e-20	1.41871e-15	
5.59e+06	1	8.64578e-12	1.05435e-15	9.00514e-14	4.01569e-16	7.06079e-20	1.84237e-22	4.8774e-17	4.55751e-18	2.47865e-28	8.5671e-20	1.4271e-15	
5.6e+06	1	8.66108e-12	1.05623e-15	9.03713e-14	4.03113e-16	7.08794e-20	1.84945e-22	4.89612e-17	4.57515e-18	2.48809e-28	8.59965e-20	1.43553e-15	
5.61e+06	1	8.67638e-12	1.0581e-15	9.06917e-14	4.04659e-16	7.11514e-20	1.85654e-22	4.91489e-17	4.59281e-18	2.49756e-28	8.63226e-20	1.44399e-15	
5.62e+06	1	8.69168e-12	1.05998e-15	9.10127e-14	4.06209e-16	7.14239e-20	1.86365e-22	4.93369e-17	4.61051e-18	2.50703e-28	8.66493e-20	1.45248e-15	
5.63e+06	1	8.70698e-12	1.06186e-15	9.13342e-14	4.07762e-16	7.16969e-20	1.87077e-22	4.95252e-17	4.62825e-18	2.51653e-28	8.69766e-20	1.461e-15	
5.64e+06	1	8.72228e-12	1.06373e-15	9.16563e-14	4.09318e-16	7.19704e-20	1.87791e-22	4.97139e-17	4.64601e-18	2.52604e-28	8.73045e-20	1.46956e-15	
5.65e+06	1	8.73758e-12	1.06561e-15	9.1979e-14	4.10876e-16	7.22445e-20	1.88505e-22	4.9903e-17	4.66381e-18	2.53557e-28	8.7633e-20	1.47815e-15	
5.66e+06	1	8.75287e-12	1.06749e-15	9.23022e-14	4.12438e-16	7.2519e-20	1.89222e-22	5.00924e-17	4.68165e-18	2.54512e-28	8.79621e-20	1.48678e-15	
5.67e+06	1	8.76817e-12	1.06936e-15	9.26259e-14	4.14002e-16	7.27941e-20	1.89939e-22	5.02821e-17	4.69951e-18	2.55469e-28	8.82918e-20	1.49544e-15	
5.68e+06	1	8.78347e-12	1.07124e-15	9.29502e-14	4.15569e-16	7.30696e-20	1.90658e-22	5.04722e-17	4.71741e-18	2.56427e-28	8.86221e-20	1.50413e-15	
5.69e+06	1	8.79876e-12	1.07311e-15	9.3275e-14	4.17139e-16	7.33457e-20	1.91378e-22	5.06627e-17	4.73535e-18	2.57387e-28	8.89531e-20	1.51285e-15	
5.7e+06	1	8.81406e-12	1.07499e-15	9.36004e-14	4.18712e-16	7.36223e-20	1.92099e-22	5.08535e-17	4.75332e-18	2.58349e-28	8.92846e-20	1.52161e-15	
5.71e+06	1	8.82935e-12	1.07687e-15	9.39264e-14	4.20288e-16	7.38994e-20	1.92822e-22	5.10447e-17	4.77132e-18	2.59313e-28	8.96167e-20	1.53041e-15	
5.72e+06	1	8.84464e-12	1.07874e-15	9.42529e-14	4.21867e-16	7.4177e-20	1.93546e-22	5.12362e-17	4.78935e-18	2.60278e-28	8.99495e-20	1.53923e-15	
5.73e+06	1	8.85994e-12	1.08062e-15	9.45799e-14	4.23449e-16	7.44551e-20	1.94272e-22	5.14281e-17	4.80742e-18	2.61246e-28	9.02828e-20	1.54809e-15	
5.74e+06	1	8.87523e-12	1.08249e-15	9.49075e-14	4.25033e-16	7.47337e-20	1.94999e-22	5.16203e-17	4.82552e-18	2.62214e-28	9.06168e-20	1.55699e-15	
5.75e+06	1	8.89052e-12	1.08437e-15	9.52356e-14	4.26621e-16	7.50129e-20	1.95727e-22	5.18128e-17	4.84365e-18	2.63185e-28	9.09513e-20	1.56592e-15	
5.76e+06	1	8.90581e-12	1.08625e-15	9.55643e-14	4.28211e-16	7.52925e-20	1.96456e-22	5.20058e-17	4.86182e-18	2.64158e-28	9.12865e-20	1.57488e-15	
5.77e+06	1	8.9211e-12	1.08812e-15	9.58936e-14	4.29805e-16	7.55727e-20	1.97187e-22	5.2199e-17	4.88002e-18	2.65132e-28	9.16222e-20	1.58388e-15	
5.78e+06	1	8.93639e-12	1.09e-15	9.62234e-14	4.31401e-16	7.58533e-20	1.97919e-22	5.23927e-17	4.89826e-18	2.66108e-28	9.19586e-20	1.59291e-15	
5.79e+06	1	8.95168e-12	1.09187e-15	9.65537e-14	4.33e-16	7.61345e-20	1.98652e-22	5.25866e-17	4.91652e-18	2.67085e-28	9.22955e-20	1.60197e-15	
5.8e+06	1	8.96697e-12	1.09375e-15	9.68846e-14	4.34602e-16	7.64162e-20	1.99387e-22	5.27809e-17	4.93482e-18	2.68065e-28	9.26331e-20	1.61107e-15	
5.81e+06	1	8.98226e-12	1.09562e-15	9.7216e-14	4.36207e-16	7.66984e-20	2.00123e-22	5.29756e-17	4.95316e-18	2.69046e-28	9.29713e-20	1.62021e-15	
5.82e+06	1	8.99755e-12	1.0975e-15	9.7548e-14	4.37815e-16	7.69811e-20	2.00861e-22	5.31707e-17	4.97152e-18	2.70029e-28	9.331e-20	1.62937e-15	
5.83e+06	1	9.01284e-12	1.09937e-15	9.78806e-14	4.39426e-16	7.72643e-20	2.01599e-22	5.3366e-17	4.98993e-18	2.71014e-28	9.36494e-20	1.63858e-15	
5.84e+06	1	9.02812e-12	1.10125e-15	9.82136e-14	4.41039e-16	7.7548e-20	2.0234e-22	5.35618e-17	5.00836e-18	2.72e-28	9.39894e-20	1.64781e-15	
5.85e+06	1	9.04341e-12	1.10313e-15	9.85473e-14	4.42656e-16	7.78323e-20	2.03081e-22	5.37578e-17	5.02683e-18	2.72989e-28	9.433e-20	1.65709e-15	
5.86e+06	1	9.0587e-12	1.105e-15	9.88815e-14	4.44275e-16	7.8117e-20	2.03824e-22	5.39543e-17	5.04533e-18	2.73978e-28	9.46711e-20	1.66639e-15	
5.87e+06	1	9.07398e-12	1.10688e-15	9.92162e-14	4.45898e-16	7.84023e-20	2.04568e-22	5.4151e-17	5.06386e-18	2.7497e-28	9.50129e-20	1.67574e-15	
5.88e+06	1	9.08927e-12	1.10875e-15	9.95515e-14	4.47523e-16	7.8688e-20	2.05313e-22	5.43482e-17	5.08243e-18	2.75964e-28	9.53553e-20	1.68511e-15	
5.89e+06	1	9.10455e-12	1.11062e-15	9.98873e-14	4.49151e-16	7.89743e-20	2.0606e-22	5.45457e-17	5.10103e-18	2.76959e-28	9.56983e-20	1.69452e-15	
5.9e+06	1	9.11983e-12	1.1125e-15	1.00224e-13	4.50782e-16	7.92611e-20	2.06808e-22	5.47435e-17	5.11966e-18	2.77956e-28	9.60419e-20	1.70397e-15	
5.91e+06	1	9.13511e-12	1.11437e-15	1.00561e-13	4.52416e-16	7.95484e-20	2.07557e-22	5.49417e-17	5.13833e-18	2.78955e-28	9.63861e-20	1.71345e-15	
5.92e+06	1	9.1504e-12	1.11625e-15	1.00898e-13	4.54053e-16	7.98362e-20	2.08308e-22	5.51402e-17	5.15703e-18	2.79955e-28	9.67309e-20	1.72297e-15	
5.93e+06	1	9.16568e-12	1.11812e-15	1.01236e-13	4.55693e-16	8.01245e-20	2.0906e-22	5.53391e-17	5.17576e-18	2.80957e-28	9.70763e-20	1.73252e-15	
5.94e+06	1	9.18096e-12	1.12e-15	1.01575e-13	4.57335e-16	8.04133e-20	2.09813e-22	5.55383e-17	5.19453e-18	2.81961e-28	9.74223e-20	1.74211e-15	
5.95e+06	1	9.19624e-12	1.12187e-15	1.01914e-13	4.58981e-16	8.07026e-20	2.10568e-22	5.57379e-17	5.21333e-18	2.82967e-28	9.77689e-20	1.75173e-15	
5.96e+06	1	9.21152e-12	1.12375e-15	1.02253e-13	4.60629e-16	8.09925e-20	2.11324e-22	5.59379e-17	5.23216e-18	2.83975e-28	9.81161e-20	1.76139e-15	
5.97e+06	1	9.2268e-12	1.12562e-15	1.02594e-13	4.6228e-16	8.12828e-20	2.12081e-22	5.61381e-17	5.25103e-18	2.84984e-28	9.84639e-20	1.77108e-15	
5.98e+06	1	9.24208e-12	1.1275e-15	1.02934e-13	4.63935e-16	8.15736e-20	2.1284e-22	5.63388e-17	5.26993e-18	2.85995e-28	9.88123e-20	1.78081e-15	
5.99e+06	1	9.25735e-12	1.12937e-15	1.03276e-13	4.65592e-16	8.1865e-20	2.136e-22	5.65398e-17	5.28886e-18	2.87008e-28	9.91613e-20	1.79057e-15	
6e+06	1	9.27263e-12	1.13124e-15	1.03618e-13	4.67252e-16	8.21569e-20	2.14361e-22	5.67411e-17	5.30783e-18	2.88022e-28	9.95109e-20	1.80037e-15	
6.01e+06	1	9.28791e-12	1.13312e-15	1.0396e-13	4.68914e-16	8.24492e-20	2.15124e-22	5.69428e-17	5.32683e-18	2.89038e-28	9.98611e-20	1.81021e-15	
6.02e+06	1	9.30318e-12	1.13499e-15	1.04303e-13	4.7058e-16	8.27421e-20	2.15888e-22	5.71448e-17	5.34586e-18	2.90056e-28	1.00212e-19	1.82008e-15	
6.03e+06	1	9.31846e-12	1.13686e-15	1.04646e-13	4.72249e-16	8.30355e-20	2.16653e-22	5.73472e-17	5.36493e-18	2.91076e-28	1.00563e-19	1.82998e-15	
6.04e+06	1	9.33374e-12	1.13874e-15	1.0499e-13	4.7392e-16	8.33294e-20	2.1742e-22	5.75499e-17	5.38403e-18	2.92098e-28	1.00915e-19	1.83993e-15	
6.05e+06	1	9.34901e-12	1.14061e-15	1.05335e-13	4.75595e-16	8.36238e-20	2.18188e-22	5.7753e-17	5.40316e-18	2.93121e-28	1.01268e-19	1.84991e-15	
6.06e+06	1	9.36428e-12	1.14249e-15	1.0568e-13	4.77272e-16	8.39187e-20	2.18957e-22	5.79565e-17	5.42232e-18	2.94146e-28	1.01621e-19	1.85992e-15	
6.07e+06	1	9.37956e-12	1.14436e-15	1.06026e-13	4.78952e-16	8.42142e-20	2.19728e-22	5.81602e-17	5.44152e-18	2.95173e-28	1.01975e-19	1.86997e-15	
6.08e+06	1	9.39483e-12	1.14623e-15	1.06372e-13	4.80635e-16	8.45101e-20	2.205e-22	5.83644e-17	5.46076e-18	2.96201e-28	1.02329e-19	1.88006e-15	
6.09e+06	1	9.4101e-12	1.14811e-15	1.06719e-13	4.82321e-16	8.48065e-20	2.21273e-22	5.85689e-17	5.48002e-18	2.97231e-28	1.02684e-19	1.89018e-15	
6.1e+06	1	9.42537e-12	1.14998e-15	1.07066e-13	4.8401e-16	8.51035e-20	2.22047e-22	5.87737e-17	5.49932e-18	2.98263e-28	1.0304e-19	1.90034e-15	
6.11e+06	1	9.44064e-12	1.15185e-15	1.07414e-13	4.85702e-16	8.54009e-20	2.22823e-22	5.89789e-17	5.51865e-18	2.99297e-28	1.03396e-19	1.91053e-15	
6.12e+06	1	9.45591e-12	1.15373e-15	1.07762e-13	4.87396e-16	8.56989e-20	2.236e-22	5.91844e-17	5.53801e-18	3.00332e-28	1.03753e-19	1.92077e-15	
6.13e+06	1	9.47118e-12	1.1556e-15	1.08111e-13	4.89094e-16	8.59973e-20	2.24379e-22	5.93903e-17	5.55741e-18	3.0137e-28	1.0411e-19	1.93103e-15	
6.14e+06	1	9.48645e-12	1.15747e-15	1.08461e-13	4.90794e-16	8.62963e-20	2.25159e-22	5.95965e-17	5.57684e-18	3.02409e-28	1.04468e-19	1.94134e-15	
6.15e+06	1	9.50172e-12	1.15935e-15	1.08811e-13	4.92497e-16	8.65958e-20	2.2594e-22	5.98031e-17	5.59631e-18	3.03449e-28	1.04827e-19	1.95168e-15	
6.16e+06	1	9.51699e-12	1.16122e-15	1.09162e-13	4.94203e-16	8.68958e-20	2.26722e-22	6.001e-17	5.6158e-18	3.04492e-28	1.05186e-19	1.96206e-15	
6.17e+06	1	9.53226e-12	1.16309e-15	1.09513e-13	4.95913e-16	8.71963e-20	2.27506e-22	6.02173e-17	5.63533e-18	3.05536e-28	1.05546e-19	1.97247e-15	
6.18e+06	1	9.54752e-12	1.16496e-15	1.09864e-13	4.97624e-16	8.74973e-20	2.28291e-22	6.0425e-17	5.6549e-18	3.06582e-28	1.05906e-19	1.98292e-15	
6.19e+06	1	9.56279e-12	1.16684e-15	1.10217e-13	4.99339e-16	8.77988e-20	2.29078e-22	6.06329e-17	5.67449e-18	3.0763e-28	1.06267e-19	1.99341e-15	
6.2e+06	1	9.57806e-12	1.16871e-15	1.10569e-13	5.01057e-16	8.81008e-20	2.29866e-22	6.08413e-17	5.69412e-18	3.08679e-28	1.06629e-19	2.00394e-15	
6.21e+06	1	9.59332e-12	1.17058e-15	1.10923e-13	5.02777e-16	8.84033e-20	2.30655e-22	6.10499e-17	5.71379e-18	3.0973e-28	1.06991e-19	2.0145e-15	
6.22e+06	1	9.60858e-12	1.17245e-15	1.11277e-13	5.04501e-16	8.87063e-20	2.31445e-22	6.1259e-17	5.73348e-18	3.10783e-28	1.07354e-19	2.0251e-15	
6.23e+06	1	9.62385e-12	1.17433e-15	1.11631e-13	5.06227e-16	8.90099e-20	2.32237e-22	6.14683e-17	5.75321e-18	3.11838e-28	1.07717e-19	2.03573e-15	
6.24e+06	1	9.63911e-12	1.1762e-15	1.11986e-13	5.07956e-16	8.93139e-20	2.3303e-22	6.16781e-17	5.77297e-18	3.12894e-28	1.08081e-19	2.04641e-15	
6.25e+06	1	9.65437e-12	1.17807e-15	1.12342e-13	5.09688e-16	8.96185e-20	2.33824e-22	6.18881e-17	5.79277e-18	3.13952e-28	1.08446e-19	2.05712e-15	
6.26e+06	1	9.66964e-12	1.17994e-15	1.12698e-13	5.11423e-16	8.99235e-20	2.3462e-22	6.20985e-17	5.8126e-18	3.15012e-28	1.08811e-19	2.06786e-15	
6.27e+06	1	9.6849e-12	1.18182e-15	1.13054e-13	5.13161e-16	9.02291e-20	2.35417e-22	6.23093e-17	5.83246e-18	3.16074e-28	1.09177e-19	2.07865e-15	
6.28e+06	1	9.70016e-12	1.18369e-15	1.13411e-13	5.14902e-16	9.05351e-20	2.36215e-22	6.25204e-17	5.85235e-18	3.17137e-28	1.09543e-19	2.08947e-15	
6.29e+06	1	9.71542e-12	1.18556e-15	1.13769e-13	5.16645e-16	9.08417e-20	2.37015e-22	6.27319e-17	5.87228e-18	3.18202e-28	1.0991e-19	2.10033e-15	
6.3e+06	1	9.73068e-12	1.18743e-15	1.14127e-13	5.18392e-16	9.11488e-20	2.37816e-22	6.29437e-17	5.89224e-18	3.19269e-28	1.10278e-19	2.11123e-15	
6.31e+06	1	9.74594e-12	1.1893e-15	1.14486e-13	5.20141e-16	9.14564e-20	2.38618e-22	6.31559e-17	5.91223e-18	3.20338e-28	1.10646e-19	2.12216e-15	
6.32e+06	1	9.7612e-12	1.19117e-15	1.14845e-13	5.21893e-16	9.17644e-20	2.39422e-22	6.33684e-17	5.93226e-18	3.21408e-28	1.11015e-19	2.13313e-15	
6.33e+06	1	9.77645e-12	1.19305e-15	1.15205e-13	5.23649e-16	9.2073e-20	2.40227e-22	6.35812e-17	5.95232e-18	3.2248e-28	1.11384e-19	2.14414e-15	
6.34e+06	1	9.79171e-12	1.19492e-15	1.15566e-13	5.25406e-16	9.23821e-20	2.41033e-22	6.37944e-17	5.97241e-18	3.23554e-28	1.11754e-19	2.15519e-15	
6.35e+06	1	9.80697e-12	1.19679e-15	1.15927e-13	5.27167e-16	9.26917e-20	2.41841e-22	6.4008e-17	5.99254e-18	3.2463e-28	1.12125e-19	2.16628e-15	
6.36e+06	1	9.82223e-12	1.19866e-15	1.16288e-13	5.28931e-16	9.30018e-20	2.4265e-22	6.42219e-17	6.0127e-18	3.25707e-28	1.12496e-19	2.1774e-15	
6.37e+06	1	9.83748e-12	1.20053e-15	1.1665e-13	5.30698e-16	9.33125e-20	2.4346e-22	6.44361e-17	6.03289e-18	3.26786e-28	1.12868e-19	2.18856e-15	
6.38e+06	1	9.85274e-12	1.2024e-15	1.17013e-13	5.32467e-16	9.36236e-20	2.44271e-22	6.46507e-17	6.05311e-18	3.27867e-28	1.1324e-19	2.19976e-15	
6.39e+06	1	9.86799e-12	1.20427e-15	1.17376e-13	5.34239e-16	9.39352e-20	2.45084e-22	6.48657e-17	6.07337e-18	3.28949e-28	1.13613e-19	2.211e-15	
6.4e+06	1	9.88324e-12	1.20615e-15	1.1774e-13	5.36015e-16	9.42473e-20	2.45898e-22	6.5081e-17	6.09366e-18	3.30033e-28	1.13987e-19	2.22227e-15	
6.41e+06	1	9.8985e-12	1.20802e-15	1.18104e-13	5.37793e-16	9.456e-20	2.46714e-22	6.52966e-17	6.11399e-18	3.31119e-28	1.14361e-19	2.23359e-15	
6.42e+06	1	9.91375e-12	1.20989e-15	1.18469e-13	5.39574e-16	9.48731e-20	2.47531e-22	6.55126e-17	6.13434e-18	3.32207e-28	1.14736e-19	2.24494e-15	
6.43e+06	1	9.929e-12	1.21176e-15	1.18834e-13	5.41357e-16	9.51868e-20	2.48349e-22	6.5729e-17	6.15473e-18	3.33297e-28	1.15111e-19	2.25633e-15	
6.44e+06	1	9.94425e-12	1.21363e-15	1.192e-13	5.43144e-16	9.55009e-20	2.49168e-22	6.59456e-17	6.17516e-18	3.34388e-28	1.15487e-19	2.26776e-15	
6.45e+06	1	9.9595e-12	1.2155e-15	1.19566e-13	5.44934e-16	9.58156e-20	2.49989e-22	6.61627e-17	6.19561e-18	3.35481e-28	1.15864e-19	2.27923e-15	
6.46e+06	1	9.97476e-12	1.21737e-15	1.19933e-13	5.46726e-16	9.61307e-20	2.50811e-22	6.63801e-17	6.2161e-18	3.36575e-28	1.16241e-19	2.29073e-15	
6.47e+06	1	9.99001e-12	1.21924e-15	1.20301e-13	5.48521e-16	9.64464e-20	2.51634e-22	6.65978e-17	6.23662e-18	3.37672e-28	1.16619e-19	2.30228e-15	
6.48e+06	1	1.00053e-11	1.22111e-15	1.20669e-13	5.5032e-16	9.67625e-20	2.52459e-22	6.68159e-17	6.25718e-18	3.3877e-28	1.16997e-19	2.31386e-15	
6.49e+06	1	1.00205e-11	1.22298e-15	1.21037e-13	5.52121e-16	9.70792e-20	2.53285e-22	6.70343e-17	6.27777e-18	3.3987e-28	1.17376e-19	2.32548e-15	
6.5e+06	1	1.00358e-11	1.22485e-15	1.21406e-13	5.53924e-16	9.73964e-20	2.54112e-22	6.72531e-17	6.29839e-18	3.40971e-28	1.17755e-19	2.33714e-15	
6.51e+06	1	1.0051e-11	1.22672e-15	1.21776e-13	5.55731e-16	9.77141e-20	2.54941e-22	6.74722e-17	6.31904e-18	3.42075e-28	1.18136e-19	2.34884e-15	
6.52e+06	1	1.00662e-11	1.22859e-15	1.22146e-13	5.57541e-16	9.80323e-20	2.55771e-22	6.76916e-17	6.33973e-18	3.4318e-28	1.18516e-19	2.36058e-15	
6.53e+06	1	1.00815e-11	1.23046e-15	1.22517e-13	5.59353e-16	9.83509e-20	2.56602e-22	6.79115e-17	6.36045e-18	3.44287e-28	1.18898e-19	2.37235e-15	
6.54e+06	1	1.00967e-11	1.23233e-15	1.22888e-13	5.61169e-16	9.86701e-20	2.57435e-22	6.81316e-17	6.3812e-18	3.45395e-28	1.1928e-19	2.38417e-15	
6.55e+06	1	1.0112e-11	1.2342e-15	1.2326e-13	5.62987e-16	9.89898e-20	2.58269e-22	6.83521e-17	6.40199e-18	3.46506e-28	1.19662e-19	2.39602e-15	
6.56e+06	1	1.01272e-11	1.23607e-15	1.23633e-13	5.64808e-16	9.931e-20	2.59104e-22	6.8573e-17	6.4228e-18	3.47618e-28	1.20045e-19	2.40792e-15	
6.57e+06	1	1.01425e-11	1.23794e-15	1.24005e-13	5.66632e-16	9.96307e-20	2.5994e-22	6.87942e-17	6.44366e-18	3.48731e-28	1.20429e-19	2.41985e-15	
6.58e+06	1	1.01577e-11	1.23981e-15	1.24379e-13	5.68459e-16	9.99519e-20	2.60778e-22	6.90157e-17	6.46454e-18	3.49847e-28	1.20813e-19	2.43183e-15	
6.59e+06	1	1.0173e-11	1.24168e-15	1.24753e-13	5.70289e-16	1.00274e-19	2.61617e-22	6.92376e-17	6.48546e-18	3.50964e-28	1.21198e-19	2.44384e-15	
