time	238U	234Th	234Pa	234U	230Th	226Ra	222Rn	218Po	218At	214Pb	218Rn	214Bi	214Po	210Tl	210Pb	210Bi	206Hg	210Po	206Tl	206Pb	
5.01984e+07	10	1.47677e-10	1.71065e-12	2.31829e-09	4.91041e-15	2.26516e-20	1.43827e-25	8.09494e-29	1.30366e-34	6.98954e-28	3.1014e-39	5.2167e-28	6.94897e-35	6.94823e-33	3.61352e-24	2.12062e-27	4.89259e-38	2.16085e-26	1.65496e-36	1.03626e-26	
5.08032e+07	10	1.47677e-10	1.71065e-12	2.34802e-09	5.03666e-15	2.35276e-20	1.49445e-25	8.41056e-29	1.3557e-34	7.26615e-28	3.21022e-39	5.4163e-28	7.26458e-35	7.25153e-33	3.80072e-24	2.23192e-27	5.14591e-38	2.29341e-26	1.74168e-36	1.11433e-26	
5.1408e+07	10	1.47677e-10	1.71065e-12	2.37775e-09	5.16451e-15	2.4426e-20	1.55207e-25	8.7326e-29	1.40931e-34	7.55078e-28	3.30158e-39	5.61866e-28	7.69236e-35	7.65529e-33	3.99509e-24	2.34756e-27	5.40814e-38	2.4322e-26	1.83134e-36	1.19716e-26	
5.20128e+07	10	1.47677e-10	1.71065e-12	2.40748e-09	5.29397e-15	2.5347e-20	1.61117e-25	9.0633e-29	1.46272e-34	7.83765e-28	3.40868e-39	5.83158e-28	8.0894e-35	8.04346e-33	4.19687e-24	2.46763e-27	5.68042e-38	2.57743e-26	1.92451e-36	1.28497e-26	
5.26176e+07	10	1.47677e-10	1.71065e-12	2.43721e-09	5.42505e-15	2.6291e-20	1.67175e-25	9.4039e-29	1.51709e-34	8.13042e-28	3.53773e-39	6.05253e-28	8.40035e-35	8.35705e-33	4.40624e-24	2.59227e-27	5.96363e-38	2.72928e-26	2.02163e-36	1.37798e-26	
5.32224e+07	10	1.47677e-10	1.71065e-12	2.46694e-09	5.55773e-15	2.72583e-20	1.73384e-25	9.75408e-29	1.57264e-34	8.42982e-28	3.68321e-39	6.28058e-28	8.6515e-35	8.61846e-33	4.62336e-24	2.72157e-27	6.25788e-38	2.88799e-26	2.12268e-36	1.47644e-26	
5.38272e+07	10	1.47677e-10	1.71065e-12	2.49668e-09	5.69202e-15	2.8249e-20	1.79745e-25	1.01135e-28	1.6296e-34	8.73667e-28	3.83892e-39	6.51467e-28	8.87223e-35	8.85273e-33	4.84842e-24	2.85566e-27	6.56321e-38	3.05375e-26	2.22764e-36	1.58059e-26	
5.4432e+07	10	1.47677e-10	1.71065e-12	2.52641e-09	5.82792e-15	2.92635e-20	1.86261e-25	1.04817e-28	1.68822e-34	9.05183e-28	3.99799e-39	6.75364e-28	9.09507e-35	9.08763e-33	5.0816e-24	2.99465e-27	6.87964e-38	3.22679e-26	2.33648e-36	1.69068e-26	
5.50368e+07	10	1.47677e-10	1.71065e-12	2.55614e-09	5.96543e-15	3.03021e-20	1.92932e-25	1.08582e-28	1.74878e-34	9.37627e-28	4.15288e-39	6.9962e-28	9.35587e-35	9.35371e-33	5.32308e-24	3.13866e-27	7.20717e-38	3.40733e-26	2.44913e-36	1.80696e-26	
5.56416e+07	10	1.47677e-10	1.71065e-12	2.58587e-09	6.10454e-15	3.13651e-20	1.99761e-25	1.12426e-28	1.81158e-34	9.71102e-28	4.29531e-39	7.24093e-28	9.69381e-35	9.68443e-33	5.57305e-24	3.2878e-27	7.54575e-38	3.59559e-26	2.56553e-36	1.92971e-26	
5.62464e+07	10	1.47677e-10	1.71065e-12	2.6156e-09	6.24527e-15	3.24527e-20	2.0675e-25	1.16343e-28	1.87694e-34	1.00572e-27	4.4163e-39	7.48631e-28	1.01516e-34	1.01162e-32	5.83169e-24	3.44221e-27	7.89527e-38	3.79181e-26	2.68556e-36	2.0592e-26	
5.68512e+07	10	1.47677e-10	1.71065e-12	2.64533e-09	6.3876e-15	3.35652e-20	2.13901e-25	1.20336e-28	1.94219e-34	1.04064e-27	4.53307e-39	7.74112e-28	1.06885e-34	1.06325e-32	6.09928e-24	3.60199e-27	8.25594e-38	3.99621e-26	2.80932e-36	2.19571e-26	
5.7456e+07	10	1.47677e-10	1.71065e-12	2.67507e-09	6.53154e-15	3.4703e-20	2.21215e-25	1.2444e-28	2.00802e-34	1.07605e-27	4.67896e-39	8.00651e-28	1.11134e-34	1.10547e-32	6.37601e-24	3.76728e-27	8.62988e-38	4.20903e-26	2.93788e-36	2.33954e-26	
5.80608e+07	10	1.47677e-10	1.71065e-12	2.7048e-09	6.6771e-15	3.58662e-20	2.28695e-25	1.28653e-28	2.075e-34	1.11214e-27	4.84777e-39	8.28047e-28	1.14491e-34	1.13992e-32	6.66208e-24	3.9382e-27	9.01729e-38	4.4305e-26	3.07129e-36	2.49098e-26	
5.86656e+07	10	1.47677e-10	1.71065e-12	2.73453e-09	6.82426e-15	3.70552e-20	2.36341e-25	1.3297e-28	2.14342e-34	1.14901e-27	5.03222e-39	8.56176e-28	1.173e-34	1.16954e-32	6.95768e-24	4.11488e-27	9.41818e-38	4.66088e-26	3.2095e-36	2.65034e-26	
5.92704e+07	10	1.47677e-10	1.71065e-12	2.76426e-09	6.97302e-15	3.82703e-20	2.44157e-25	1.37388e-28	2.21356e-34	1.18676e-27	5.22428e-39	8.84901e-28	1.19941e-34	1.19758e-32	7.26301e-24	4.29744e-27	9.83254e-38	4.90041e-26	3.35245e-36	2.81793e-26	
5.98752e+07	10	1.47677e-10	1.71065e-12	2.79399e-09	7.1234e-15	3.95117e-20	2.52144e-25	1.41899e-28	2.28573e-34	1.2255e-27	5.41519e-39	9.14072e-28	1.22831e-34	1.22757e-32	7.57827e-24	4.48602e-27	1.02603e-37	5.14934e-26	3.50005e-36	2.99409e-26	
6.048e+07	10	1.47677e-10	1.71065e-12	2.82372e-09	7.27539e-15	4.07797e-20	2.60303e-25	1.46498e-28	2.36028e-34	1.26533e-27	5.5954e-39	9.43526e-28	1.26421e-34	1.2634e-32	7.90366e-24	4.68073e-27	1.07014e-37	5.40793e-26	3.6522e-36	3.17915e-26	
6.10848e+07	10	1.47677e-10	1.71065e-12	2.85345e-09	7.42898e-15	4.20746e-20	2.68637e-25	1.51179e-28	2.43757e-34	1.3064e-27	5.75458e-39	9.73085e-28	1.31202e-34	1.30923e-32	8.23939e-24	4.88172e-27	1.11556e-37	5.67642e-26	3.80875e-36	3.37345e-26	
6.16896e+07	10	1.47677e-10	1.71065e-12	2.88319e-09	7.58419e-15	4.33968e-20	2.77147e-25	1.55933e-28	2.5166e-34	1.34839e-27	5.88874e-39	1.003e-27	1.37586e-34	1.36958e-32	8.58568e-24	5.08911e-27	1.16226e-37	5.95509e-26	3.96949e-36	3.57734e-26	
6.22944e+07	10	1.47677e-10	1.71065e-12	2.91292e-09	7.741e-15	4.47464e-20	2.85835e-25	1.60797e-28	2.59508e-34	1.39055e-27	6.04824e-39	1.03433e-27	1.43319e-34	1.42575e-32	8.94284e-24	5.30305e-27	1.21046e-37	6.2442e-26	4.13554e-36	3.79118e-26	
6.28992e+07	10	1.47677e-10	1.71065e-12	2.94265e-09	7.89942e-15	4.61238e-20	2.94704e-25	1.65785e-28	2.67465e-34	1.4334e-27	6.23872e-39	1.06669e-27	1.4779e-34	1.47094e-32	9.31107e-24	5.52366e-27	1.26028e-37	6.54402e-26	4.30748e-36	4.01535e-26	
6.3504e+07	10	1.47677e-10	1.71065e-12	2.97238e-09	8.05945e-15	4.75292e-20	3.03755e-25	1.7089e-28	2.75563e-34	1.47705e-27	6.45169e-39	1.09993e-27	1.51399e-34	1.50859e-32	9.69056e-24	5.75109e-27	1.31172e-37	6.85482e-26	4.48522e-36	4.25022e-26	
6.41088e+07	10	1.47677e-10	1.71065e-12	3.00211e-09	8.22109e-15	4.89629e-20	3.1299e-25	1.76108e-28	2.83835e-34	1.52161e-27	6.67789e-39	1.1339e-27	1.54587e-34	1.54244e-32	1.00815e-23	5.98548e-27	1.36477e-37	7.17687e-26	4.66869e-36	4.49618e-26	
6.47136e+07	10	1.47677e-10	1.71065e-12	3.03184e-09	8.38434e-15	5.04252e-20	3.2241e-25	1.81432e-28	2.92317e-34	1.5672e-27	6.90725e-39	1.16843e-27	1.5783e-34	1.57656e-32	1.04842e-23	6.22695e-27	1.41942e-37	7.51047e-26	4.85776e-36	4.75364e-26	
6.53184e+07	10	1.47677e-10	1.71065e-12	3.06158e-09	8.5492e-15	5.19165e-20	3.32018e-25	1.86854e-28	3.01047e-34	1.61395e-27	7.12885e-39	1.20332e-27	1.61646e-34	1.61538e-32	1.08988e-23	6.47566e-27	1.47565e-37	7.85588e-26	5.05228e-36	5.02301e-26	
6.59232e+07	10	1.47677e-10	1.71065e-12	3.09131e-09	8.71566e-15	5.34369e-20	3.41815e-25	1.92367e-28	3.10066e-34	1.66201e-27	7.33094e-39	1.23838e-27	1.66592e-34	1.66365e-32	1.13255e-23	6.73175e-27	1.53344e-37	8.21341e-26	5.25207e-36	5.30469e-26	
6.6528e+07	10	1.47677e-10	1.71065e-12	3.12104e-09	8.88374e-15	5.49867e-20	3.51804e-25	1.97962e-28	3.19419e-34	1.71152e-27	7.50088e-39	1.27339e-27	1.73268e-34	1.72649e-32	1.17646e-23	6.99535e-27	1.59276e-37	8.58333e-26	5.45692e-36	5.59913e-26	
6.71328e+07	10	1.47677e-10	1.71065e-12	3.15077e-09	9.05342e-15	5.65663e-20	3.61985e-25	2.03649e-28	3.28682e-34	1.76115e-27	7.66931e-39	1.30975e-27	1.80846e-34	1.79961e-32	1.22164e-23	7.26663e-27	1.65365e-37	8.96596e-26	5.66703e-36	5.90676e-26	
6.77376e+07	10	1.47677e-10	1.71065e-12	3.1805e-09	9.22471e-15	5.81759e-20	3.72362e-25	2.09473e-28	3.38018e-34	1.81138e-27	7.8784e-39	1.34743e-27	1.86766e-34	1.85857e-32	1.26811e-23	7.54571e-27	1.71646e-37	9.36157e-26	5.88415e-36	6.22803e-26	
6.83424e+07	10	1.47677e-10	1.71065e-12	3.21023e-09	9.39761e-15	5.98159e-20	3.82936e-25	2.1543e-28	3.47486e-34	1.8624e-27	8.11848e-39	1.38617e-27	1.91434e-34	1.90659e-32	1.3159e-23	7.83276e-27	1.78119e-37	9.77049e-26	6.10822e-36	6.56341e-26	
6.89472e+07	10	1.47677e-10	1.71065e-12	3.23997e-09	9.57212e-15	6.14864e-20	3.93708e-25	2.21513e-28	3.57126e-34	1.91435e-27	8.37893e-39	1.42579e-27	1.95352e-34	1.94796e-32	1.36503e-23	8.12793e-27	1.84782e-37	1.0193e-25	6.33913e-36	6.91337e-26	
6.9552e+07	10	1.47677e-10	1.71065e-12	3.2697e-09	9.74824e-15	6.31878e-20	4.04681e-25	2.27715e-28	3.66978e-34	1.96736e-27	8.6483e-39	1.4661e-27	1.99063e-34	1.98732e-32	1.41551e-23	8.43135e-27	1.91635e-37	1.06294e-25	6.5767e-36	7.27838e-26	
7.01568e+07	10	1.47677e-10	1.71065e-12	3.29943e-09	9.92597e-15	6.49203e-20	4.15856e-25	2.34026e-28	3.77084e-34	2.02159e-27	8.91421e-39	1.50688e-27	2.03154e-34	2.02968e-32	1.46739e-23	8.74319e-27	1.98673e-37	1.10801e-25	6.82075e-36	7.65894e-26	
7.07616e+07	10	1.47677e-10	1.71065e-12	3.32916e-09	1.01053e-14	6.66843e-20	4.27235e-25	2.40439e-28	3.87491e-34	2.07718e-27	9.16339e-39	1.54791e-27	2.08254e-34	2.08041e-32	1.52067e-23	9.06359e-27	2.05894e-37	1.15453e-25	7.07104e-36	8.05556e-26	
7.13664e+07	10	1.47677e-10	1.71065e-12	3.35889e-09	1.02862e-14	6.848e-20	4.3882e-25	2.46944e-28	3.98249e-34	2.13432e-27	9.38163e-39	1.58893e-27	2.15035e-34	2.14526e-32	1.57538e-23	9.39271e-27	2.13295e-37	1.20254e-25	7.32731e-36	8.46875e-26	
7.19712e+07	10	1.47677e-10	1.71065e-12	3.38862e-09	1.04688e-14	7.03077e-20	4.50613e-25	2.53531e-28	4.09179e-34	2.19244e-27	9.56701e-39	1.63043e-27	2.2395e-34	2.22969e-32	1.63155e-23	9.73071e-27	2.20868e-37	1.25206e-25	7.58921e-36	8.89904e-26	
7.2576e+07	10	1.47677e-10	1.71065e-12	3.41835e-09	1.0653e-14	7.21678e-20	4.62616e-25	2.60253e-28	4.20015e-34	2.25067e-27	9.79016e-39	1.67375e-27	2.31728e-34	2.30605e-32	1.68922e-23	1.00778e-26	2.28652e-37	1.30314e-25	7.85864e-36	9.34696e-26	
7.31808e+07	10	1.47677e-10	1.71065e-12	3.44809e-09	1.08387e-14	7.40603e-20	4.74831e-25	2.67124e-28	4.30972e-34	2.30968e-27	1.00546e-38	1.71834e-27	2.37778e-34	2.36735e-32	1.74841e-23	1.0434e-26	2.36662e-37	1.35581e-25	8.13632e-36	9.81307e-26	
7.37856e+07	10	1.47677e-10	1.71065e-12	3.47782e-09	1.10261e-14	7.59858e-20	4.8726e-25	2.74136e-28	4.42093e-34	2.36961e-27	1.03482e-38	1.76399e-27	2.42668e-34	2.41846e-32	1.80914e-23	1.07996e-26	2.44895e-37	1.41009e-25	8.42207e-36	1.02979e-25	
7.43904e+07	10	1.47677e-10	1.71065e-12	3.50755e-09	1.12151e-14	7.79443e-20	4.99903e-25	2.81281e-28	4.53422e-34	2.43063e-27	1.06581e-38	1.81049e-27	2.47013e-34	2.46461e-32	1.87144e-23	1.11747e-26	2.53349e-37	1.46602e-25	8.7157e-36	1.08021e-25	
7.49952e+07	10	1.47677e-10	1.71065e-12	3.53728e-09	1.14057e-14	7.99363e-20	5.12764e-25	2.88548e-28	4.65008e-34	2.49289e-27	1.09703e-38	1.8576e-27	2.51471e-34	2.51142e-32	1.93533e-23	1.15595e-26	2.6202e-37	1.52365e-25	9.01695e-36	1.13262e-25	
7.56e+07	10	1.47677e-10	1.71065e-12	3.56701e-09	1.15979e-14	8.1962e-20	5.25844e-25	2.95929e-28	4.76903e-34	2.55657e-27	1.12701e-38	1.90505e-27	2.56747e-34	2.56494e-32	2.00083e-23	1.19541e-26	2.70905e-37	1.58299e-25	9.32553e-36	1.18708e-25	
7.62048e+07	10	1.47677e-10	1.71065e-12	3.59674e-09	1.17917e-14	8.40217e-20	5.39145e-25	3.03411e-28	4.89161e-34	2.62186e-27	1.15415e-38	1.95258e-27	2.63593e-34	2.63157e-32	2.06798e-23	1.23588e-26	2.79996e-37	1.64409e-25	9.64112e-36	1.24365e-25	
7.68096e+07	10	1.47677e-10	1.71065e-12	3.62648e-09	1.19871e-14	8.61157e-20	5.52668e-25	3.10984e-28	5.0184e-34	2.68896e-27	1.17676e-38	1.99989e-27	2.7281e-34	2.71816e-32	2.1368e-23	1.27736e-26	2.8929e-37	1.70699e-25	9.96336e-36	1.3024e-25	
7.74144e+07	10	1.47677e-10	1.71065e-12	3.65621e-09	1.21842e-14	8.82442e-20	5.66416e-25	3.18663e-28	5.14311e-34	2.75585e-27	1.19985e-38	2.04912e-27	2.82928e-34	2.81616e-32	2.20732e-23	1.31988e-26	2.98795e-37	1.77171e-25	1.02927e-35	1.36338e-25	
7.80192e+07	10	1.47677e-10	1.71065e-12	3.68594e-09	1.23828e-14	9.04075e-20	5.80391e-25	3.26509e-28	5.26878e-34	2.82348e-27	1.22828e-38	2.09989e-27	2.90757e-34	2.8943e-32	2.27958e-23	1.36344e-26	3.08563e-37	1.8383e-25	1.06317e-35	1.42666e-25	
7.8624e+07	10	1.47677e-10	1.71065e-12	3.71567e-09	1.25831e-14	9.2606e-20	5.94594e-25	3.34513e-28	5.39596e-34	2.89201e-27	1.26072e-38	2.15195e-27	2.96929e-34	2.95793e-32	2.35361e-23	1.40808e-26	3.18592e-37	1.90678e-25	1.09802e-35	1.49231e-25	
7.92288e+07	10	1.47677e-10	1.71065e-12	3.7454e-09	1.27849e-14	9.48399e-20	6.09027e-25	3.42664e-28	5.52514e-34	2.96162e-27	1.29569e-38	2.20503e-27	3.0213e-34	3.01292e-32	2.42942e-23	1.45381e-26	3.28876e-37	1.97721e-25	1.13379e-35	1.5604e-25	
7.98336e+07	10	1.47677e-10	1.71065e-12	3.77513e-09	1.29884e-14	9.71094e-20	6.23693e-25	3.50953e-28	5.65687e-34	3.03249e-27	1.33165e-38	2.25888e-27	3.07098e-34	3.06556e-32	2.50704e-23	1.50063e-26	3.39412e-37	2.04961e-25	1.17046e-35	1.63099e-25	
8.04384e+07	10	1.47677e-10	1.71065e-12	3.80486e-09	1.31935e-14	9.94149e-20	6.38592e-25	3.59367e-28	5.79171e-34	3.10482e-27	1.36694e-38	2.3132e-27	3.12616e-34	3.12255e-32	2.5865e-23	1.54858e-26	3.50195e-37	2.12403e-25	1.20798e-35	1.70416e-25	
8.10432e+07	10	1.47677e-10	1.71065e-12	3.8346e-09	1.34001e-14	1.01757e-19	6.53726e-25	3.67895e-28	5.93026e-34	3.17881e-27	1.39981e-38	2.3677e-27	3.19521e-34	3.19104e-32	2.66783e-23	1.59767e-26	3.61216e-37	2.2005e-25	1.24631e-35	1.77997e-25	
8.1648e+07	10	1.47677e-10	1.71065e-12	3.86433e-09	1.36084e-14	1.04135e-19	6.69098e-25	3.76523e-28	6.07317e-34	3.25468e-27	1.42836e-38	2.42205e-27	3.28697e-34	3.27859e-32	2.75106e-23	1.64791e-26	3.7247e-37	2.27905e-25	1.28542e-35	1.8585e-25	
8.22528e+07	10	1.47677e-10	1.71065e-12	3.89406e-09	1.38183e-14	1.0655e-19	6.8471e-25	3.85242e-28	6.21755e-34	3.33152e-27	1.4529e-38	2.47707e-27	3.40559e-34	3.39115e-32	2.83621e-23	1.69933e-26	3.83948e-37	2.35974e-25	1.32525e-35	1.93982e-25	
8.28576e+07	10	1.47677e-10	1.71065e-12	3.92379e-09	1.40299e-14	1.09002e-19	7.00563e-25	3.94123e-28	6.36059e-34	3.4084e-27	1.48273e-38	2.53432e-27	3.50648e-34	3.4904e-32	2.92333e-23	1.75193e-26	3.9571e-37	2.44259e-25	1.36611e-35	2.024e-25	
8.34624e+07	10	1.47677e-10	1.71065e-12	3.95352e-09	1.4243e-14	1.11492e-19	7.16659e-25	4.03179e-28	6.50495e-34	3.48615e-27	1.51784e-38	2.59311e-27	3.58483e-34	3.56998e-32	3.01245e-23	1.80575e-26	4.07772e-37	2.52765e-25	1.40807e-35	2.11113e-25	
8.40672e+07	10	1.47677e-10	1.71065e-12	3.98325e-09	1.44577e-14	1.14019e-19	7.33e-25	4.124e-28	6.65117e-34	3.56496e-27	1.55659e-38	2.65315e-27	3.64831e-34	3.63645e-32	3.10359e-23	1.8608e-26	4.20129e-37	2.61496e-25	1.4511e-35	2.20129e-25	
8.4672e+07	10	1.47677e-10	1.71065e-12	4.01299e-09	1.4674e-14	1.16585e-19	7.49589e-25	4.21774e-28	6.79985e-34	3.64503e-27	1.59727e-38	2.71414e-27	3.7051e-34	3.69677e-32	3.19677e-23	1.9171e-26	4.32777e-37	2.70456e-25	1.49516e-35	2.29454e-25	
8.52768e+07	10	1.47677e-10	1.71065e-12	4.04272e-09	1.4892e-14	1.19188e-19	7.66425e-25	4.31288e-28	6.95163e-34	3.72657e-27	1.63803e-38	2.77577e-27	3.76387e-34	3.75838e-32	3.29204e-23	1.97466e-26	4.45706e-37	2.79649e-25	1.54022e-35	2.39098e-25	
8.58816e+07	10	1.47677e-10	1.71065e-12	4.07245e-09	1.51115e-14	1.2183e-19	7.83513e-25	4.40928e-28	7.10715e-34	3.80981e-27	1.67694e-38	2.8377e-27	3.83386e-34	3.82916e-32	3.38941e-23	2.03351e-26	4.58911e-37	2.89078e-25	1.58623e-35	2.49068e-25	
8.64864e+07	10	1.47677e-10	1.71065e-12	4.10218e-09	1.53327e-14	1.24511e-19	8.00852e-25	4.5068e-28	7.26713e-34	3.89498e-27	1.71193e-38	2.89957e-27	3.92483e-34	3.91746e-32	3.48891e-23	2.09366e-26	4.72381e-37	2.98749e-25	1.63313e-35	2.59373e-25	
8.70912e+07	10	1.47677e-10	1.71065e-12	4.13191e-09	1.55555e-14	1.27231e-19	8.18446e-25	4.60527e-28	7.43195e-34	3.98223e-27	1.74088e-38	2.96111e-27	4.04745e-34	4.03269e-32	3.59057e-23	2.15513e-26	4.86106e-37	3.08665e-25	1.68086e-35	2.70021e-25	
8.7696e+07	10	1.47677e-10	1.71065e-12	4.16164e-09	1.57799e-14	1.2999e-19	8.36295e-25	4.70502e-28	7.59368e-34	4.06903e-27	1.77133e-38	3.02512e-27	4.17664e-34	4.15809e-32	3.69445e-23	2.21795e-26	5.00108e-37	3.1883e-25	1.72953e-35	2.81021e-25	
8.83008e+07	10	1.47677e-10	1.71065e-12	4.19137e-09	1.60058e-14	1.32789e-19	8.54403e-25	4.80671e-28	7.75647e-34	4.15663e-27	1.80853e-38	3.09095e-27	4.27628e-34	4.25776e-32	3.80057e-23	2.28212e-26	5.14456e-37	3.2925e-25	1.77948e-35	2.92383e-25	
8.89056e+07	10	1.47677e-10	1.71065e-12	4.22111e-09	1.62334e-14	1.35628e-19	8.72771e-25	4.91024e-28	7.92092e-34	4.24526e-27	1.8507e-38	3.15829e-27	4.35487e-34	4.33897e-32	3.90896e-23	2.34768e-26	5.29143e-37	3.39927e-25	1.83067e-35	3.04114e-25	
8.95104e+07	10	1.47677e-10	1.71065e-12	4.25084e-09	1.64626e-14	1.38507e-19	8.91401e-25	5.01546e-28	8.08769e-34	4.33512e-27	1.89594e-38	3.2268e-27	4.42145e-34	4.40943e-32	4.01965e-23	2.41464e-26	5.44161e-37	3.50867e-25	1.88305e-35	3.16224e-25	
9.01152e+07	10	1.47677e-10	1.71065e-12	4.28057e-09	1.66935e-14	1.41426e-19	9.10294e-25	5.12224e-28	8.25747e-34	4.42645e-27	1.94221e-38	3.29614e-27	4.48557e-34	4.47731e-32	4.13267e-23	2.48301e-26	5.59502e-37	3.62073e-25	1.93659e-35	3.28722e-25	
9.072e+07	10	1.47677e-10	1.71065e-12	4.3103e-09	1.69259e-14	1.44387e-19	9.29453e-25	5.23043e-28	8.43098e-34	4.5195e-27	1.98738e-38	3.36594e-27	4.55738e-34	4.55128e-32	4.24805e-23	2.55283e-26	5.75157e-37	3.73551e-25	1.99121e-35	3.41618e-25	
9.13248e+07	10	1.47677e-10	1.71065e-12	4.34003e-09	1.71599e-14	1.47388e-19	9.48878e-25	5.33986e-28	8.609e-34	4.61452e-27	2.0292e-38	3.43581e-27	4.64757e-34	4.64049e-32	4.36581e-23	2.6241e-26	5.91114e-37	3.85304e-25	2.04686e-35	3.54921e-25	
9.19296e+07	10	1.47677e-10	1.71065e-12	4.36976e-09	1.73956e-14	1.50431e-19	9.68572e-25	5.45037e-28	8.79231e-34	4.71179e-27	2.06528e-38	3.50533e-27	4.76743e-34	4.75458e-32	4.48599e-23	2.69686e-26	6.07362e-37	3.97338e-25	2.10347e-35	3.68642e-25	
9.25344e+07	10	1.47677e-10	1.71065e-12	4.39949e-09	1.76328e-14	1.53515e-19	9.88537e-25	5.56185e-28	8.97653e-34	4.80993e-27	2.09672e-38	3.57581e-27	4.91954e-34	4.89924e-32	4.60864e-23	2.77111e-26	6.2389e-37	4.09656e-25	2.16098e-35	3.82789e-25	
9.31392e+07	10	1.47677e-10	1.71065e-12	4.42923e-09	1.78717e-14	1.56641e-19	1.00878e-24	5.67527e-28	9.15905e-34	4.90805e-27	2.13527e-38	3.64896e-27	5.04603e-34	5.02393e-32	4.73378e-23	2.84688e-26	6.40788e-37	4.22263e-25	2.21984e-35	3.97373e-25	
9.3744e+07	10	1.47677e-10	1.71065e-12	4.45896e-09	1.81121e-14	1.5981e-19	1.02929e-24	5.79071e-28	9.34297e-34	5.00712e-27	2.18033e-38	3.72391e-27	5.1442e-34	5.12387e-32	4.86146e-23	2.9242e-26	6.58073e-37	4.35164e-25	2.28013e-35	4.12404e-25	
9.43488e+07	10	1.47677e-10	1.71065e-12	4.48869e-09	1.83542e-14	1.63021e-19	1.05008e-24	5.90804e-28	9.529e-34	5.10738e-27	2.22981e-38	3.8003e-27	5.22399e-34	5.20754e-32	4.99171e-23	3.00307e-26	6.75736e-37	4.48364e-25	2.3418e-35	4.27893e-25	
9.49536e+07	10	1.47677e-10	1.71065e-12	4.51842e-09	1.85979e-14	1.66275e-19	1.07115e-24	6.0271e-28	9.7179e-34	5.20909e-27	2.28149e-38	3.87774e-27	5.29588e-34	5.28391e-32	5.12454e-23	3.08353e-26	6.93766e-37	4.61866e-25	2.40478e-35	4.4385e-25	
9.55584e+07	10	1.47677e-10	1.71065e-12	4.54815e-09	1.88432e-14	1.69571e-19	1.09249e-24	6.14772e-28	9.91045e-34	5.31252e-27	2.33302e-38	3.95583e-27	5.37097e-34	5.36247e-32	5.26001e-23	3.16559e-26	7.12152e-37	4.75677e-25	2.46901e-35	4.60286e-25	
9.61632e+07	10	1.47677e-10	1.71065e-12	4.57788e-09	1.90901e-14	1.72912e-19	1.11412e-24	6.26973e-28	1.01075e-33	5.41794e-27	2.38195e-38	4.03415e-27	5.46093e-34	5.4532e-32	5.39812e-23	3.24927e-26	7.30881e-37	4.89799e-25	2.53442e-35	4.77212e-25	
9.6768e+07	10	1.47677e-10	1.71065e-12	4.60761e-09	1.93386e-14	1.76295e-19	1.13604e-24	6.39294e-28	1.03099e-33	5.52565e-27	2.42569e-38	4.11224e-27	5.57807e-34	5.56661e-32	5.53893e-23	3.3346e-26	7.49939e-37	5.0424e-25	2.60093e-35	4.94638e-25	
9.73728e+07	10	1.47677e-10	1.71065e-12	4.63735e-09	1.95887e-14	1.79723e-19	1.15824e-24	6.51714e-28	1.05176e-33	5.63566e-27	2.46172e-38	4.18992e-27	5.73597e-34	5.71512e-32	5.68246e-23	3.42159e-26	7.69307e-37	5.19002e-25	2.66844e-35	5.12577e-25	
9.79776e+07	10	1.47677e-10	1.71065e-12	4.66708e-09	1.98405e-14	1.83195e-19	1.18072e-24	6.64284e-28	1.07212e-33	5.74497e-27	2.50066e-38	4.27064e-27	5.89583e-34	5.87058e-32	5.82876e-23	3.51027e-26	7.89033e-37	5.34091e-25	2.73718e-35	5.31038e-25	
9.85824e+07	10	1.47677e-10	1.71065e-12	4.69681e-09	2.00938e-14	1.86711e-19	1.2035e-24	6.77079e-28	1.09259e-33	5.85513e-27	2.54789e-38	4.35349e-27	6.01895e-34	5.99402e-32	5.97788e-23	3.60066e-26	8.09198e-37	5.49512e-25	2.80754e-35	5.50035e-25	
9.91872e+07	10	1.47677e-10	1.71065e-12	4.72654e-09	2.03487e-14	1.90272e-19	1.22657e-24	6.90084e-28	1.11324e-33	5.96643e-27	2.60113e-38	4.43809e-27	6.1162e-34	6.0947e-32	6.12984e-23	3.69279e-26	8.29791e-37	5.6527e-25	2.87949e-35	5.69578e-25	
9.9792e+07	10	1.47677e-10	1.71065e-12	4.75627e-09	2.06053e-14	1.93878e-19	1.24993e-24	7.0328e-28	1.13416e-33	6.07912e-27	2.65795e-38	4.52399e-27	6.19903e-34	6.18244e-32	6.28467e-23	3.78666e-26	8.508e-37	5.8137e-25	2.95294e-35	5.8968e-25	
1.00397e+08	10	1.47677e-10	1.71065e-12	4.786e-09	2.08635e-14	1.97529e-19	1.27359e-24	7.1665e-28	1.15542e-33	6.19351e-27	2.71581e-38	4.61078e-27	6.27952e-34	6.26756e-32	6.4424e-23	3.88231e-26	8.72212e-37	5.97816e-25	3.02782e-35	6.10352e-25	
1.01002e+08	10	1.47677e-10	1.71065e-12	4.81574e-09	2.11232e-14	2.01226e-19	1.29754e-24	7.30174e-28	1.17713e-33	6.3099e-27	2.77203e-38	4.69798e-27	6.3704e-34	6.36093e-32	6.60308e-23	3.97975e-26	8.94012e-37	6.14614e-25	3.10405e-35	6.31607e-25	
