time	238U	234Th	234Pa	234U	230Th	226Ra	222Rn	218Po	218At	214Pb	218Rn	214Bi	214Po	210Tl	210Pb	210Bi	206Hg	210Po	206Tl	206Pb	
5.80608e+07	156512	153944	153711	0.74752	5.89387e-06	1.46472e-09	1.40119e-09	1.3705e-09	2.7355e-13	1.33694e-09	2.69939e-16	1.33379e-09	1.31886e-09	2.75236e-13	1.74456e-11	1.66793e-11	3.27581e-19	6.75947e-12	2.19581e-17	0	
5.86656e+07	156512	153944	153711	0.755737	6.02376e-06	1.51328e-09	1.44804e-09	1.41649e-09	2.8257e-13	1.38127e-09	2.80209e-16	1.3791e-09	1.35122e-09	2.82388e-13	1.82196e-11	1.74276e-11	3.42145e-19	7.11095e-12	2.29462e-17	0	
5.92704e+07	156512	153944	153711	0.763954	6.15508e-06	1.5629e-09	1.49593e-09	1.46355e-09	2.91816e-13	1.42665e-09	2.90904e-16	1.42537e-09	1.38164e-09	2.89157e-13	1.90192e-11	1.82008e-11	3.57198e-19	7.47639e-12	2.39682e-17	0	
5.98752e+07	156512	153944	153711	0.772171	6.28782e-06	1.6136e-09	1.54486e-09	1.51161e-09	3.0133e-13	1.47321e-09	3.01534e-16	1.47235e-09	1.41493e-09	2.964e-13	1.98448e-11	1.89995e-11	3.72738e-19	7.85618e-12	2.50235e-17	0	
6.048e+07	156512	153944	153711	0.780388	6.42198e-06	1.66538e-09	1.59485e-09	1.5606e-09	3.11158e-13	1.5211e-09	3.11569e-16	1.5198e-09	1.45629e-09	3.05049e-13	2.06968e-11	1.98241e-11	3.88761e-19	8.25069e-12	2.61112e-17	0	
6.10848e+07	156512	153944	153711	0.788604	6.55756e-06	1.71827e-09	1.64591e-09	1.61046e-09	3.21347e-13	1.57047e-09	3.20432e-16	1.56741e-09	1.51137e-09	3.16116e-13	2.1576e-11	2.06754e-11	4.05261e-19	8.66032e-12	2.72305e-17	0	
6.16896e+07	156512	153944	153711	0.796821	6.69456e-06	1.77226e-09	1.69805e-09	1.66111e-09	3.31766e-13	1.62094e-09	3.27903e-16	1.61559e-09	1.5849e-09	3.30687e-13	2.24828e-11	2.15537e-11	4.22227e-19	9.08548e-12	2.83797e-17	0	
6.22944e+07	156512	153944	153711	0.805038	6.83298e-06	1.82738e-09	1.75129e-09	1.71292e-09	3.42112e-13	1.67163e-09	3.36785e-16	1.66605e-09	1.65094e-09	3.44249e-13	2.34181e-11	2.24598e-11	4.39737e-19	9.52656e-12	2.95669e-17	0	
6.28992e+07	156512	153944	153711	0.813255	6.97281e-06	1.88363e-09	1.80563e-09	1.76605e-09	3.52603e-13	1.72314e-09	3.47391e-16	1.71818e-09	1.70244e-09	3.55161e-13	2.43823e-11	2.33942e-11	4.57836e-19	9.98398e-12	3.07961e-17	0	
6.3504e+07	156512	153944	153711	0.821472	7.11407e-06	1.94102e-09	1.86108e-09	1.82044e-09	3.63279e-13	1.77561e-09	3.59249e-16	1.77173e-09	1.74402e-09	3.64252e-13	2.53761e-11	2.43574e-11	4.76524e-19	1.04582e-11	3.20669e-17	0	
6.41088e+07	156512	153944	153711	0.829689	7.25675e-06	1.99957e-09	1.91766e-09	1.87603e-09	3.74184e-13	1.82918e-09	3.71845e-16	1.82645e-09	1.78074e-09	3.72425e-13	2.63999e-11	2.53501e-11	4.95796e-19	1.09495e-11	3.33786e-17	0	
6.47136e+07	156512	153944	153711	0.837906	7.40085e-06	2.05929e-09	1.97538e-09	1.93274e-09	3.85365e-13	1.88398e-09	3.84616e-16	1.88206e-09	1.8181e-09	3.80664e-13	2.74544e-11	2.63728e-11	5.1565e-19	1.14585e-11	3.47304e-17	0	
6.53184e+07	156512	153944	153711	0.846122	7.54637e-06	2.12019e-09	2.03425e-09	1.9905e-09	3.96874e-13	1.94018e-09	3.96956e-16	1.93827e-09	1.86206e-09	3.90037e-13	2.85401e-11	2.74261e-11	5.36077e-19	1.19854e-11	3.61211e-17	0	
6.59232e+07	156512	153944	153711	0.854339	7.69331e-06	2.18228e-09	2.09427e-09	2.04923e-09	4.08764e-13	1.99795e-09	4.08209e-16	1.99474e-09	1.91904e-09	4.01691e-13	2.96575e-11	2.85107e-11	5.57071e-19	1.25309e-11	3.75494e-17	0	
6.6528e+07	156512	153944	153711	0.862556	7.84167e-06	2.24558e-09	2.15547e-09	2.10883e-09	4.21094e-13	2.05748e-09	4.17671e-16	2.05112e-09	1.99593e-09	4.16864e-13	3.08073e-11	2.96272e-11	5.7862e-19	1.30953e-11	3.9014e-17	0	
6.71328e+07	156512	153944	153711	0.870773	7.99145e-06	2.31008e-09	2.21785e-09	2.16941e-09	4.33306e-13	2.11714e-09	4.2705e-16	2.1097e-09	2.08323e-09	4.3452e-13	3.19904e-11	3.07761e-11	6.0074e-19	1.3679e-11	4.05162e-17	0	
6.77376e+07	156512	153944	153711	0.87899	8.14265e-06	2.37582e-09	2.28143e-09	2.23145e-09	4.45613e-13	2.17752e-09	4.38693e-16	2.17039e-09	2.15143e-09	4.48754e-13	3.32073e-11	3.19581e-11	6.23558e-19	1.42826e-11	4.20685e-17	0	
6.83424e+07	156512	153944	153711	0.887207	8.29526e-06	2.44279e-09	2.34621e-09	2.29491e-09	4.58096e-13	2.23886e-09	4.52061e-16	2.23279e-09	2.2052e-09	4.60349e-13	3.44587e-11	3.31738e-11	6.47072e-19	1.49065e-11	4.36705e-17	0	
6.89472e+07	156512	153944	153711	0.895424	8.4493e-06	2.51101e-09	2.41221e-09	2.35971e-09	4.70804e-13	2.3013e-09	4.66564e-16	2.29661e-09	2.25033e-09	4.70338e-13	3.57451e-11	3.44239e-11	6.7128e-19	1.55511e-11	4.53214e-17	0	
6.9552e+07	156512	153944	153711	0.90364	8.60476e-06	2.5805e-09	2.47944e-09	2.42577e-09	4.83792e-13	2.36503e-09	4.81563e-16	2.36154e-09	2.29308e-09	4.79842e-13	3.70672e-11	3.5709e-11	6.96173e-19	1.6217e-11	4.70199e-17	0	
7.01568e+07	156512	153944	153711	0.911857	8.76164e-06	2.65125e-09	2.54791e-09	2.49301e-09	4.97115e-13	2.43022e-09	4.9637e-16	2.42723e-09	2.34021e-09	4.90069e-13	3.84256e-11	3.70297e-11	7.21743e-19	1.69045e-11	4.87647e-17	0	
7.07616e+07	156512	153944	153711	0.920074	8.91994e-06	2.72329e-09	2.61763e-09	2.56133e-09	5.10835e-13	2.49705e-09	5.10245e-16	2.49331e-09	2.39895e-09	5.02318e-13	3.98208e-11	3.83867e-11	7.47976e-19	1.76143e-11	5.05541e-17	0	
7.13664e+07	156512	153944	153711	0.928291	9.07966e-06	2.79662e-09	2.68861e-09	2.63062e-09	5.25017e-13	2.56573e-09	5.22398e-16	2.55939e-09	2.47707e-09	5.17976e-13	4.12535e-11	3.97806e-11	7.7486e-19	1.83467e-11	5.23863e-17	0	
7.19712e+07	156512	153944	153711	0.936508	9.2408e-06	2.87126e-09	2.76087e-09	2.70079e-09	5.39426e-13	2.6356e-09	5.3272e-16	2.62624e-09	2.57976e-09	5.38362e-13	4.27245e-11	4.12121e-11	8.02372e-19	1.91023e-11	5.42587e-17	0	
7.2576e+07	156512	153944	153711	0.944725	9.40336e-06	2.94722e-09	2.83441e-09	2.7724e-09	5.53711e-13	2.7056e-09	5.45146e-16	2.69601e-09	2.66936e-09	5.56799e-13	4.42346e-11	4.26819e-11	8.3065e-19	1.98816e-11	5.6185e-17	0	
7.31808e+07	156512	153944	153711	0.952942	9.56734e-06	3.02451e-09	2.90925e-09	2.84559e-09	5.68156e-13	2.77654e-09	5.59868e-16	2.76783e-09	2.73905e-09	5.71601e-13	4.57845e-11	4.41907e-11	8.59748e-19	2.0685e-11	5.81703e-17	0	
7.37856e+07	156512	153944	153711	0.961158	9.73274e-06	3.10315e-09	2.9854e-09	2.92029e-09	5.82816e-13	2.84859e-09	5.76218e-16	2.84137e-09	2.79538e-09	5.83941e-13	4.73748e-11	4.57391e-11	8.89658e-19	2.15132e-11	6.02133e-17	0	
7.43904e+07	156512	153944	153711	0.969375	9.89956e-06	3.18313e-09	3.06287e-09	2.9964e-09	5.97752e-13	2.92194e-09	5.93474e-16	2.91627e-09	2.84543e-09	5.95084e-13	4.90062e-11	4.73278e-11	9.2037e-19	2.23666e-11	6.23126e-17	0	
7.49952e+07	156512	153944	153711	0.977592	1.00678e-05	3.26448e-09	3.14166e-09	3.07382e-09	6.13026e-13	2.99679e-09	6.10861e-16	2.99215e-09	2.89678e-09	6.06388e-13	5.06792e-11	4.89575e-11	9.51871e-19	2.32457e-11	6.44663e-17	0	
7.56e+07	156512	153944	153711	0.985809	1.02375e-05	3.34721e-09	3.2218e-09	3.15244e-09	6.28708e-13	3.07334e-09	6.27552e-16	3.06858e-09	2.95756e-09	6.19309e-13	5.23946e-11	5.06289e-11	9.84146e-19	2.41511e-11	6.66725e-17	0	
7.62048e+07	156512	153944	153711	0.994026	1.04085e-05	3.43132e-09	3.3033e-09	3.23215e-09	6.44867e-13	3.15183e-09	6.42663e-16	3.14514e-09	3.03642e-09	6.35397e-13	5.41529e-11	5.23426e-11	1.01717e-18	2.50833e-11	6.89288e-17	0	
7.68096e+07	156512	153944	153711	1.00224	1.0581e-05	3.51684e-09	3.38615e-09	3.31282e-09	6.61583e-13	3.23248e-09	6.55253e-16	3.22134e-09	3.14259e-09	6.56305e-13	5.5955e-11	5.40995e-11	1.05094e-18	2.60429e-11	7.12327e-17	0	
7.74144e+07	156512	153944	153711	1.01046	1.0755e-05	3.60376e-09	3.47038e-09	3.39462e-09	6.78022e-13	3.3129e-09	6.6811e-16	3.30065e-09	3.25915e-09	6.79967e-13	5.78018e-11	5.59002e-11	1.08547e-18	2.70303e-11	7.35873e-17	0	
7.80192e+07	156512	153944	153711	1.01868	1.09303e-05	3.69211e-09	3.556e-09	3.47821e-09	6.9459e-13	3.3942e-09	6.83946e-16	3.38243e-09	3.34934e-09	6.98835e-13	5.96941e-11	5.77454e-11	1.12095e-18	2.80462e-11	7.60111e-17	0	
7.8624e+07	156512	153944	153711	1.02689	1.11071e-05	3.78189e-09	3.64303e-09	3.56347e-09	7.11356e-13	3.47658e-09	7.02006e-16	3.46628e-09	3.42043e-09	7.14198e-13	6.16325e-11	5.9636e-11	1.15738e-18	2.90911e-11	7.85027e-17	0	
7.92288e+07	156512	153944	153711	1.03511	1.12852e-05	3.87312e-09	3.73146e-09	3.6503e-09	7.28386e-13	3.56026e-09	7.2148e-16	3.55178e-09	3.48035e-09	7.27476e-13	6.36177e-11	6.15725e-11	1.19475e-18	3.01656e-11	8.10602e-17	0	
7.98336e+07	156512	153944	153711	1.04333	1.14648e-05	3.9658e-09	3.82131e-09	3.7386e-09	7.45752e-13	3.64546e-09	7.41504e-16	3.63852e-09	3.53757e-09	7.40185e-13	6.56503e-11	6.35557e-11	1.23302e-18	3.12702e-11	8.36813e-17	0	
8.04384e+07	156512	153944	153711	1.05154	1.16459e-05	4.05996e-09	3.9126e-09	3.82823e-09	7.63528e-13	3.73241e-09	7.61156e-16	3.72602e-09	3.60114e-09	7.53946e-13	6.77312e-11	6.55865e-11	1.27219e-18	3.24056e-11	8.63637e-17	0	
8.10432e+07	156512	153944	153711	1.05976	1.18283e-05	4.15559e-09	4.00532e-09	3.91907e-09	7.81794e-13	3.82135e-09	7.79454e-16	3.81381e-09	3.68067e-09	7.70482e-13	6.9861e-11	6.76654e-11	1.31223e-18	3.35722e-11	8.91045e-17	0	
8.1648e+07	156512	153944	153711	1.06798	1.20122e-05	4.25272e-09	4.09951e-09	4.01099e-09	8.00634e-13	3.91255e-09	7.95357e-16	3.90135e-09	3.78638e-09	7.91621e-13	7.20403e-11	6.97933e-11	1.35312e-18	3.47707e-11	9.19005e-17	0	
8.22528e+07	156512	153944	153711	1.07619	1.21974e-05	4.35135e-09	4.19516e-09	4.10386e-09	8.19668e-13	4.00493e-09	8.09017e-16	3.98997e-09	3.92302e-09	8.188e-13	7.42701e-11	7.19709e-11	1.39481e-18	3.60017e-11	9.47482e-17	0	
8.28576e+07	156512	153944	153711	1.08441	1.23841e-05	4.4515e-09	4.29229e-09	4.19847e-09	8.38525e-13	4.09735e-09	8.25632e-16	4.08219e-09	4.03924e-09	8.42764e-13	7.65515e-11	7.4199e-11	1.43754e-18	3.72658e-11	9.76692e-17	0	
8.34624e+07	156512	153944	153711	1.09263	1.25723e-05	4.55317e-09	4.39091e-09	4.29495e-09	8.57556e-13	4.19082e-09	8.45179e-16	4.17688e-09	4.1295e-09	8.61979e-13	7.88852e-11	7.64785e-11	1.48136e-18	3.85635e-11	1.00669e-16	0	
8.40672e+07	156512	153944	153711	1.10084	1.27618e-05	4.65638e-09	4.49103e-09	4.39318e-09	8.76832e-13	4.28556e-09	8.66757e-16	4.27359e-09	4.20263e-09	8.78026e-13	8.12717e-11	7.88099e-11	1.52625e-18	3.98956e-11	1.03746e-16	0	
8.4672e+07	156512	153944	153711	1.10906	1.29528e-05	4.76114e-09	4.59266e-09	4.49303e-09	8.96433e-13	4.38181e-09	8.89407e-16	4.37183e-09	4.26804e-09	8.92592e-13	8.37119e-11	8.11943e-11	1.5722e-18	4.12625e-11	1.06896e-16	0	
8.52768e+07	156512	153944	153711	1.11728	1.31451e-05	4.86746e-09	4.69582e-09	4.59438e-09	9.16442e-13	4.47983e-09	9.12106e-16	4.4711e-09	4.33574e-09	9.07468e-13	8.62065e-11	8.36322e-11	1.61917e-18	4.2665e-11	1.10118e-16	0	
8.58816e+07	156512	153944	153711	1.1255	1.33389e-05	4.97536e-09	4.80052e-09	4.69707e-09	9.36945e-13	4.5799e-09	9.33771e-16	4.57085e-09	4.41637e-09	9.24559e-13	8.87563e-11	8.61245e-11	1.66714e-18	4.41037e-11	1.13407e-16	0	
8.64864e+07	156512	153944	153711	1.13371	1.35342e-05	5.08484e-09	4.90675e-09	4.80096e-09	9.58035e-13	4.68228e-09	9.53255e-16	4.67052e-09	4.52115e-09	9.45878e-13	9.13619e-11	8.8672e-11	1.71607e-18	4.55791e-11	1.1676e-16	0	
8.70912e+07	156512	153944	153711	1.14193	1.37308e-05	5.19591e-09	5.01455e-09	4.90586e-09	9.79764e-13	4.78717e-09	9.69375e-16	4.76964e-09	4.66241e-09	9.73701e-13	9.40242e-11	9.12755e-11	1.76593e-18	4.70919e-11	1.20172e-16	0	
8.7696e+07	156512	153944	153711	1.15015	1.39289e-05	5.3086e-09	5.12391e-09	5.01211e-09	1.00109e-12	4.89151e-09	9.86329e-16	4.87275e-09	4.81122e-09	1.00398e-12	9.67444e-11	9.39359e-11	1.8168e-18	4.86428e-11	1.23652e-16	0	
8.83008e+07	156512	153944	153711	1.15836	1.41283e-05	5.4229e-09	5.23486e-09	5.12045e-09	1.02255e-12	4.99683e-09	1.00705e-15	4.97879e-09	4.926e-09	1.02805e-12	9.95233e-11	9.66539e-11	1.86892e-18	5.02325e-11	1.27223e-16	0	
8.89056e+07	156512	153944	153711	1.16658	1.43292e-05	5.53883e-09	5.3474e-09	5.23073e-09	1.04422e-12	5.10337e-09	1.03053e-15	5.08725e-09	5.01654e-09	1.04765e-12	1.02362e-10	9.94304e-11	1.92228e-18	5.18615e-11	1.30883e-16	0	
8.95104e+07	156512	153944	153711	1.1748	1.45316e-05	5.65641e-09	5.46154e-09	5.34282e-09	1.06621e-12	5.21139e-09	1.05572e-15	5.19761e-09	5.09322e-09	1.06466e-12	1.0526e-10	1.02266e-10	1.97684e-18	5.35305e-11	1.34628e-16	0	
9.01152e+07	156512	153944	153711	1.18301	1.47353e-05	5.77564e-09	5.57729e-09	5.45657e-09	1.08859e-12	5.32118e-09	1.08148e-15	5.3093e-09	5.16709e-09	1.08105e-12	1.0822e-10	1.05162e-10	2.03257e-18	5.52402e-11	1.38456e-16	0	
9.072e+07	156512	153944	153711	1.19123	1.49405e-05	5.89654e-09	5.69468e-09	5.57182e-09	1.11147e-12	5.43304e-09	1.10664e-15	5.42173e-09	5.24981e-09	1.09891e-12	1.11241e-10	1.08119e-10	2.08944e-18	5.69914e-11	1.42361e-16	0	
9.13248e+07	156512	153944	153711	1.19945	1.5147e-05	6.01911e-09	5.81369e-09	5.68839e-09	1.13494e-12	5.54726e-09	1.12992e-15	5.53427e-09	5.3537e-09	1.12045e-12	1.14325e-10	1.11138e-10	2.14741e-18	5.87845e-11	1.46339e-16	0	
9.19296e+07	156512	153944	153711	1.20766	1.5355e-05	6.14337e-09	5.93436e-09	5.80611e-09	1.1591e-12	5.6642e-09	1.15001e-15	5.64626e-09	5.49177e-09	1.148e-12	1.17472e-10	1.14219e-10	2.20643e-18	6.06204e-11	1.50387e-16	0	
9.25344e+07	156512	153944	153711	1.21588	1.55645e-05	6.26933e-09	6.05668e-09	5.92487e-09	1.18339e-12	5.78218e-09	1.16752e-15	5.75977e-09	5.667e-09	1.18293e-12	1.20684e-10	1.17364e-10	2.26648e-18	6.24998e-11	1.54499e-16	0	
9.31392e+07	156512	153944	153711	1.2241	1.57753e-05	6.397e-09	6.18068e-09	6.04569e-09	1.20745e-12	5.90013e-09	1.18898e-15	5.8776e-09	5.8127e-09	1.21304e-12	1.23961e-10	1.20573e-10	2.32787e-18	6.44232e-11	1.58707e-16	0	
9.3744e+07	156512	153944	153711	1.23231	1.59876e-05	6.5264e-09	6.30636e-09	6.16867e-09	1.2317e-12	6.01922e-09	1.21407e-15	5.99833e-09	5.92579e-09	1.23717e-12	1.27304e-10	1.23847e-10	2.39066e-18	6.63915e-11	1.63017e-16	0	
9.43488e+07	156512	153944	153711	1.24053	1.62012e-05	6.65753e-09	6.43374e-09	6.29366e-09	1.25622e-12	6.13975e-09	1.24163e-15	6.12138e-09	6.0177e-09	1.25737e-12	1.30715e-10	1.27188e-10	2.45482e-18	6.84053e-11	1.67426e-16	0	
9.49536e+07	156512	153944	153711	1.24875	1.64164e-05	6.79041e-09	6.56282e-09	6.42049e-09	1.28112e-12	6.26202e-09	1.2704e-15	6.24612e-09	6.10051e-09	1.27581e-12	1.34193e-10	1.30596e-10	2.52032e-18	7.04653e-11	1.71929e-16	0	
9.55584e+07	156512	153944	153711	1.25696	1.66329e-05	6.92505e-09	6.69362e-09	6.54898e-09	1.30651e-12	6.38635e-09	1.2991e-15	6.37191e-09	6.18701e-09	1.29478e-12	1.37741e-10	1.34071e-10	2.58712e-18	7.25723e-11	1.76521e-16	0	
9.61632e+07	156512	153944	153711	1.26518	1.68508e-05	7.06145e-09	6.82614e-09	6.67896e-09	1.33248e-12	6.51309e-09	1.32634e-15	6.49805e-09	6.29064e-09	1.31669e-12	1.41357e-10	1.37615e-10	2.65516e-18	7.4727e-11	1.81197e-16	0	
9.6768e+07	156512	153944	153711	1.2734	1.70702e-05	7.19964e-09	6.96041e-09	6.81021e-09	1.35917e-12	6.64257e-09	1.3507e-15	6.62384e-09	6.42558e-09	1.34407e-12	1.45045e-10	1.41229e-10	2.72439e-18	7.69301e-11	1.85953e-16	0	
9.73728e+07	156512	153944	153711	1.28162	1.7291e-05	7.33962e-09	7.09642e-09	6.94251e-09	1.38655e-12	6.77481e-09	1.37076e-15	6.74896e-09	6.60747e-09	1.37993e-12	1.48803e-10	1.44913e-10	2.79475e-18	7.91823e-11	1.90779e-16	0	
9.79776e+07	156512	153944	153711	1.28983	1.75132e-05	7.4814e-09	7.23419e-09	7.07641e-09	1.41339e-12	6.90621e-09	1.39244e-15	6.87899e-09	6.79162e-09	1.41746e-12	1.52634e-10	1.48669e-10	2.86641e-18	8.14844e-11	1.95693e-16	0	
9.85824e+07	156512	153944	153711	1.29805	1.77368e-05	7.625e-09	7.37374e-09	7.21272e-09	1.44037e-12	7.03865e-09	1.41874e-15	7.01245e-09	6.93345e-09	1.44727e-12	1.56539e-10	1.52498e-10	2.93967e-18	8.38372e-11	2.00724e-16	0	
9.91872e+07	156512	153944	153711	1.30627	1.79618e-05	7.77042e-09	7.51508e-09	7.35125e-09	1.4676e-12	7.17244e-09	1.44839e-15	7.1487e-09	7.04547e-09	1.47158e-12	1.60518e-10	1.56399e-10	3.01448e-18	8.62413e-11	2.05868e-16	0	
9.9792e+07	156512	153944	153711	1.31448	1.81883e-05	7.91769e-09	7.65821e-09	7.49183e-09	1.49517e-12	7.30792e-09	1.48003e-15	7.28708e-09	7.14088e-09	1.49276e-12	1.64573e-10	1.60375e-10	3.0908e-18	8.86976e-11	2.11119e-16	0	
1.00397e+08	156512	153944	153711	1.3227	1.84162e-05	8.06681e-09	7.80315e-09	7.63425e-09	1.52321e-12	7.44543e-09	1.51225e-15	7.42687e-09	7.23361e-09	1.51331e-12	1.68703e-10	1.64426e-10	3.16859e-18	9.12067e-11	2.16473e-16	0	
1.01002e+08	156512	153944	153711	1.33092	1.86455e-05	8.21778e-09	7.94991e-09	7.77832e-09	1.55183e-12	7.58534e-09	1.54355e-15	7.56732e-09	7.33829e-09	1.53586e-12	1.72911e-10	1.68553e-10	3.24778e-18	9.37696e-11	2.21923e-16	0	
1.01606e+08	156512	153944	153711	1.33913	1.88762e-05	8.37064e-09	8.0985e-09	7.92383e-09	1.58116e-12	7.72803e-09	1.57237e-15	7.70766e-09	7.47029e-09	1.56315e-12	1.77196e-10	1.72757e-10	3.32833e-18	9.63868e-11	2.27463e-16	0	
1.02211e+08	156512	153944	153711	1.34735	1.91083e-05	8.52537e-09	8.24892e-09	8.07054e-09	1.61132e-12	7.87391e-09	1.59705e-15	7.84705e-09	7.64573e-09	1.59807e-12	1.8156e-10	1.77039e-10	3.41015e-18	9.90593e-11	2.33085e-16	0	
1.02816e+08	156512	153944	153711	1.35557	1.93419e-05	8.68201e-09	8.4012e-09	8.21837e-09	1.64148e-12	8.02057e-09	1.61895e-15	7.98863e-09	7.86396e-09	1.64168e-12	1.86004e-10	1.814e-10	3.49323e-18	1.01788e-10	2.38787e-16	0	
1.03421e+08	156512	153944	153711	1.36378	1.95769e-05	8.84055e-09	8.55535e-09	8.36861e-09	1.67138e-12	8.16716e-09	1.64594e-15	8.13522e-09	8.04185e-09	1.67851e-12	1.90529e-10	1.85841e-10	3.57801e-18	1.04573e-10	2.44611e-16	0	
1.04026e+08	156512	153944	153711	1.372	1.98133e-05	9.00101e-09	8.71137e-09	8.52131e-09	1.70147e-12	8.31498e-09	1.67731e-15	8.28517e-09	8.17991e-09	1.70804e-12	1.95137e-10	1.90362e-10	3.66455e-18	1.07416e-10	2.50564e-16	0	
1.0463e+08	156512	153944	153711	1.38022	2.00511e-05	9.1634e-09	8.86928e-09	8.67629e-09	1.73187e-12	8.46441e-09	1.71158e-15	8.43772e-09	8.29252e-09	1.73283e-12	1.99827e-10	1.94966e-10	3.7528e-18	1.10317e-10	2.5664e-16	0	
1.05235e+08	156512	153944	153711	1.38843	2.02903e-05	9.32774e-09	9.02909e-09	8.83331e-09	1.76271e-12	8.61581e-09	1.74721e-15	8.59212e-09	8.3948e-09	1.7556e-12	2.04601e-10	1.99652e-10	3.8427e-18	1.13278e-10	2.62833e-16	0	
1.0584e+08	156512	153944	153711	1.39665	2.0531e-05	9.49403e-09	9.19081e-09	8.99217e-09	1.79412e-12	8.76959e-09	1.78258e-15	8.74755e-09	8.5026e-09	1.77919e-12	2.09459e-10	2.04422e-10	3.93419e-18	1.16298e-10	2.69135e-16	0	
1.06445e+08	156512	153944	153711	1.40487	2.07731e-05	9.66228e-09	9.35444e-09	9.15263e-09	1.82622e-12	8.92616e-09	1.816e-15	8.90316e-09	8.63256e-09	1.80659e-12	2.14404e-10	2.09277e-10	4.02719e-18	1.1938e-10	2.7554e-16	0	
1.0705e+08	156512	153944	153711	1.41308	2.10166e-05	9.83252e-09	9.52001e-09	9.31444e-09	1.85916e-12	9.08594e-09	1.84569e-15	9.05806e-09	8.80208e-09	1.8409e-12	2.19435e-10	2.14217e-10	4.12164e-18	1.22523e-10	2.82039e-16	0	
1.07654e+08	156512	153944	153711	1.4213	2.12615e-05	1.00047e-08	9.68752e-09	9.47731e-09	1.89283e-12	9.24867e-09	1.87012e-15	9.21225e-09	9.03004e-09	1.88589e-12	2.24553e-10	2.19245e-10	4.21743e-18	1.25728e-10	2.88622e-16	0	
1.08259e+08	156512	153944	153711	1.42952	2.15078e-05	1.0179e-08	9.85698e-09	9.64208e-09	1.92583e-12	9.41023e-09	1.89718e-15	9.37234e-09	9.25252e-09	1.93132e-12	2.2976e-10	2.24359e-10	4.31485e-18	1.28997e-10	2.95316e-16	0	
1.08864e+08	156512	153944	153711	1.43774	2.17556e-05	1.03552e-08	1.00284e-08	9.80957e-09	1.95896e-12	9.57289e-09	1.92978e-15	9.53639e-09	9.4237e-09	1.96737e-12	2.35058e-10	2.29563e-10	4.41425e-18	1.3233e-10	3.02156e-16	0	
1.09469e+08	156512	153944	153711	1.44595	2.20048e-05	1.05335e-08	1.02018e-08	9.97957e-09	1.99236e-12	9.73704e-09	1.96633e-15	9.70362e-09	9.55916e-09	1.99683e-12	2.40447e-10	2.34857e-10	4.51557e-18	1.35728e-10	3.09136e-16	0	
1.10074e+08	156512	153944	153711	1.45417	2.22554e-05	1.07138e-08	1.03772e-08	1.01519e-08	2.02616e-12	9.90307e-09	2.00517e-15	9.87318e-09	9.67525e-09	2.02263e-12	2.45927e-10	2.40241e-10	4.61875e-18	1.39192e-10	3.16248e-16	0	
1.10678e+08	156512	153944	153711	1.46239	2.25074e-05	1.08961e-08	1.05546e-08	1.03262e-08	2.0605e-12	1.00714e-08	2.04455e-15	1.00442e-08	9.78911e-09	2.04783e-12	2.51501e-10	2.45717e-10	4.72371e-18	1.42723e-10	3.23484e-16	0	
1.11283e+08	156512	153944	153711	1.4706	2.27609e-05	1.10805e-08	1.07341e-08	1.05023e-08	2.09551e-12	1.02425e-08	2.08263e-15	1.02158e-08	9.91868e-09	2.07566e-12	2.57168e-10	2.51286e-10	4.83037e-18	1.46321e-10	3.30837e-16	0	
1.11888e+08	156512	153944	153711	1.47882	2.30157e-05	1.1267e-08	1.09155e-08	1.06799e-08	2.13135e-12	1.04169e-08	2.11751e-15	1.03869e-08	1.00827e-08	2.10948e-12	2.62929e-10	2.56948e-10	4.93865e-18	1.49988e-10	3.38298e-16	0	
1.12493e+08	156512	153944	153711	1.48704	2.3272e-05	1.14555e-08	1.1099e-08	1.08588e-08	2.16818e-12	1.05949e-08	2.14718e-15	1.05567e-08	1.03008e-08	2.1528e-12	2.68787e-10	2.62706e-10	5.04846e-18	1.53724e-10	3.45856e-16	0	
1.13098e+08	156512	153944	153711	1.49525	2.35297e-05	1.16462e-08	1.12845e-08	1.10389e-08	2.20483e-12	1.07733e-08	2.17403e-15	1.07295e-08	1.05661e-08	2.20596e-12	2.74741e-10	2.68559e-10	5.15976e-18	1.57531e-10	3.53508e-16	0	
1.13702e+08	156512	153944	153711	1.50347	2.37888e-05	1.18389e-08	1.1472e-08	1.12218e-08	2.2412e-12	1.09517e-08	2.20726e-15	1.0908e-08	1.07787e-08	2.25007e-12	2.80794e-10	2.7451e-10	5.27319e-18	1.61408e-10	3.61315e-16	0	
1.14307e+08	156512	153944	153711	1.51169	2.40494e-05	1.20338e-08	1.16617e-08	1.14074e-08	2.27777e-12	1.11313e-08	2.24564e-15	1.10904e-08	1.09438e-08	2.28545e-12	2.86947e-10	2.80558e-10	5.38878e-18	1.65357e-10	3.6928e-16	0	
1.14912e+08	156512	153944	153711	1.5199	2.43113e-05	1.22308e-08	1.18534e-08	1.15956e-08	2.31468e-12	1.13127e-08	2.28738e-15	1.12756e-08	1.1079e-08	2.31527e-12	2.932e-10	2.86706e-10	5.50645e-18	1.6938e-10	3.77394e-16	0	
1.15517e+08	156512	153944	153711	1.52812	2.45747e-05	1.24299e-08	1.20472e-08	1.1786e-08	2.3521e-12	1.14964e-08	2.33059e-15	1.14628e-08	1.12028e-08	2.34283e-12	2.99554e-10	2.92954e-10	5.62611e-18	1.73476e-10	3.8565e-16	0	
